height,pressure,temp,tdew
8732.60,332.34,231.89,221.07
8741.40,331.91,231.81,221.11
8751.00,331.44,231.71,221.13
8760.00,331.00,231.62,221.18
8769.40,330.54,231.54,221.40
8779.40,330.06,231.44,221.72
8788.50,329.62,231.36,221.93
8797.20,329.19,231.27,221.97
8805.50,328.79,231.20,221.90
8813.20,328.41,231.14,221.68
8820.70,328.05,231.08,221.35
8829.00,327.65,231.01,221.05
8837.40,327.24,230.93,220.83
8845.40,326.85,230.86,220.71
8853.40,326.47,230.79,220.61
8861.30,326.08,230.71,220.54
8869.90,325.67,230.63,220.48
8879.20,325.22,230.54,220.40
8888.30,324.79,230.46,220.31
8897.60,324.34,230.38,220.19
8906.70,323.90,230.30,220.04
8916.90,323.41,230.21,219.88
8928.80,322.84,230.11,219.75
8941.30,322.24,230.00,219.73
8954.40,321.61,229.87,219.86
8967.70,320.98,229.74,220.14
8980.70,320.36,229.62,220.47
8994.00,319.73,229.52,220.85
9007.10,319.10,229.39,221.18
9019.30,318.52,229.28,221.35
9032.10,317.91,229.16,221.41
9044.60,317.32,229.03,221.40
9056.60,316.76,228.91,221.41
9067.60,316.24,228.80,221.43
9076.30,315.82,228.71,221.46
9085.30,315.40,228.63,221.50
9095.20,314.93,228.54,221.55
9104.80,314.48,228.45,221.58
9115.60,313.98,228.35,221.60
9126.70,313.45,228.25,221.61
9138.70,312.89,228.15,221.63
9151.20,312.31,228.05,221.62
9163.90,311.71,227.95,221.58
9176.30,311.14,227.85,221.50
9187.90,310.59,227.75,221.41
9200.90,309.99,227.63,221.28
9213.80,309.39,227.53,221.13
9225.20,308.86,227.46,220.96
9236.80,308.32,227.37,220.76
9247.80,307.81,227.28,220.56
9260.50,307.22,227.20,220.39
9276.50,306.49,227.11,220.21
9292.30,305.76,226.98,220.08
9308.70,305.01,226.83,219.98
9324.90,304.26,226.67,219.88
9337.20,303.70,226.56,219.80
9346.80,303.26,226.48,219.74
9355.70,302.85,226.40,219.67
9362.80,302.53,226.33,219.59
9370.20,302.19,226.26,219.47
9378.50,301.81,226.19,219.22
9387.50,301.40,226.13,218.82
9396.50,300.99,226.12,218.26
9406.20,300.55,226.10,217.56
9416.00,300.11,226.07,216.89
9426.70,299.62,226.04,216.30
9436.30,299.19,225.98,215.81
9444.70,298.81,225.93,215.46
9454.00,298.39,225.87,215.16
9463.50,297.96,225.81,214.89
9472.90,297.53,225.74,214.70
9482.50,297.10,225.65,214.59
9491.70,296.69,225.57,214.53
9502.40,296.21,225.48,214.48
9513.50,295.71,225.38,214.38
9524.00,295.24,225.29,214.26
9534.50,294.77,225.20,214.08
9547.40,294.19,225.09,213.83
9562.10,293.54,224.98,213.54
9575.70,292.94,224.87,213.28
9589.00,292.34,224.77,213.04
9602.30,291.75,224.63,212.73
9614.40,291.21,224.53,212.39
9626.70,290.67,224.44,212.02
9637.00,290.21,224.34,211.73
9646.30,289.81,224.27,211.53
9657.20,289.32,224.17,211.27
9668.50,288.82,224.09,210.99
9680.20,288.31,224.00,210.71
9691.80,287.80,223.90,210.50
9703.40,287.29,223.79,210.32
9714.10,286.82,223.68,210.13
9725.20,286.34,223.59,209.90
9737.20,285.81,223.49,209.52
9749.30,285.29,223.39,208.93
9761.60,284.75,223.31,208.10
9775.30,284.15,223.26,207.04
9790.20,283.51,223.18,205.89
9803.40,282.93,223.07,204.93
9813.50,282.50,222.97,204.38
9823.50,282.06,222.88,203.98
9833.60,281.63,222.82,203.58
9843.70,281.19,222.76,203.07
9853.00,280.79,222.68,202.61
9861.60,280.42,222.61,202.31
9869.60,280.07,222.54,202.12
9877.50,279.74,222.48,202.05
9885.50,279.39,222.42,202.06
9893.30,279.06,222.35,202.11
9902.30,278.67,222.28,202.16
9911.90,278.26,222.19,202.18
9921.20,277.86,222.10,202.17
9930.50,277.47,222.01,202.15
9939.60,277.08,221.92,202.12
9948.50,276.70,221.84,202.09
9958.50,276.27,221.75,202.05
9970.20,275.77,221.65,202.00
9982.40,275.26,221.54,201.93
9994.20,274.76,221.44,201.87
10007.50,274.19,221.33,201.83
10021.20,273.61,221.19,201.81
10034.50,273.05,221.07,201.80
10047.50,272.50,220.93,201.78
10060.40,271.96,220.80,201.79
10072.80,271.44,220.68,201.80
10085.30,270.91,220.57,201.81
10098.20,270.37,220.46,201.82
10111.10,269.83,220.33,201.83
10122.50,269.36,220.22,201.82
10134.30,268.86,220.11,201.81
10147.70,268.31,219.98,201.79
10159.80,267.80,219.86,201.76
10171.80,267.30,219.74,201.72
10183.40,266.82,219.62,201.69
10193.90,266.39,219.52,201.66
10206.00,265.88,219.41,201.63
10218.00,265.39,219.29,201.59
10230.70,264.86,219.18,201.52
10243.60,264.33,219.06,201.47
10255.30,263.85,218.95,201.40
10267.20,263.36,218.84,201.34
10279.30,262.86,218.72,201.28
10291.70,262.35,218.61,201.22
10305.90,261.77,218.50,201.15
10319.30,261.22,218.38,201.05
10332.60,260.68,218.25,200.94
10346.30,260.12,218.12,200.79
10358.40,259.63,218.00,200.65
10370.30,259.15,217.91,200.53
10382.70,258.64,217.80,200.38
10394.30,258.17,217.69,200.23
10404.80,257.75,217.60,200.07
10417.20,257.25,217.51,199.91
10431.00,256.69,217.40,199.77
10443.40,256.19,217.29,199.67
10454.60,255.74,217.17,199.60
10468.40,255.18,217.04,199.51
10483.00,254.60,216.92,199.40
10497.30,254.02,216.79,199.29
10511.40,253.46,216.67,199.17
10524.50,252.94,216.56,199.11
10536.90,252.44,216.44,199.09
10549.50,251.94,216.31,199.08
10561.30,251.47,216.20,199.06
10573.70,250.98,216.08,199.00
10586.10,250.49,215.97,198.89
10598.20,250.01,215.86,198.72
10610.70,249.52,215.75,198.52
10623.40,249.01,215.64,198.34
10635.00,248.56,215.52,198.26
10647.60,248.06,215.40,198.27
10660.60,247.55,215.28,198.25
10673.30,247.05,215.15,198.32
10687.30,246.50,215.01,198.47
10701.80,245.94,214.87,198.61
10715.90,245.38,214.73,198.75
10730.00,244.83,214.59,198.85
10743.50,244.31,214.47,198.93
10757.20,243.77,214.34,198.96
10770.50,243.26,214.21,198.99
10783.00,242.78,214.08,198.97
10795.10,242.31,213.96,198.93
10806.80,241.85,213.85,198.89
10817.00,241.46,213.75,198.86
10826.40,241.10,213.65,198.82
10837.70,240.66,213.55,198.77
10848.90,240.23,213.45,198.72
10859.00,239.84,213.37,198.64
10869.00,239.46,213.27,198.57
10879.60,239.05,213.17,198.52
10891.90,238.58,213.07,198.52
10904.10,238.11,212.95,198.55
10915.80,237.67,212.84,198.63
10928.70,237.18,212.71,198.75
10941.80,236.68,212.60,198.90
10954.30,236.20,212.47,199.02
10967.40,235.71,212.35,199.12
10981.30,235.18,212.25,199.20
10995.30,234.65,212.11,199.21
11008.00,234.17,211.98,199.13
11019.50,233.74,211.90,198.98
11031.00,233.30,211.83,198.75
11042.10,232.89,211.77,198.49
11053.80,232.45,211.68,198.25
11065.40,232.01,211.58,198.11
11077.00,231.58,211.46,197.99
11088.60,231.15,211.36,197.90
11102.10,230.64,211.25,197.83
11118.20,230.04,211.12,197.78
11134.90,229.42,210.97,197.75
11151.30,228.81,210.80,197.74
11166.60,228.25,210.65,197.76
11181.40,227.70,210.51,197.79
11195.50,227.17,210.38,197.82
11210.30,226.63,210.25,197.86
11226.10,226.05,210.10,197.88
11241.30,225.49,209.97,197.90
11255.60,224.97,209.82,197.92
11269.10,224.47,209.69,197.93
11282.80,223.97,209.56,197.93
11296.30,223.48,209.41,197.93
11307.80,223.06,209.30,197.92
11319.40,222.64,209.18,197.92
11333.00,222.15,209.06,197.91
11346.00,221.67,208.95,197.89
11357.20,221.27,208.84,197.86
11368.60,220.86,208.74,197.83
11381.30,220.40,208.63,197.78
11394.50,219.92,208.52,197.68
11407.40,219.46,208.41,197.57
11419.50,219.02,208.30,197.46
11431.10,218.61,208.20,197.36
11444.20,218.14,208.17,197.30
11457.70,217.65,208.21,197.26
11471.20,217.17,208.18,197.17
11484.20,216.71,208.15,197.08
11497.30,216.24,208.10,196.97
11511.30,215.75,207.99,196.83
11524.80,215.27,207.89,196.71
11538.00,214.80,207.80,196.60
11551.80,214.32,207.69,196.49
11564.70,213.86,207.58,196.40
11576.60,213.44,207.49,196.33
11588.60,213.02,207.39,196.26
11600.50,212.60,207.29,196.21
11612.40,212.19,207.21,196.18
11624.80,211.76,207.11,196.13
11637.70,211.30,206.98,196.06
11650.10,210.87,206.87,196.02
11662.30,210.45,206.79,195.99
11674.60,210.02,206.73,195.99
11686.20,209.62,206.64,195.97
11697.80,209.22,206.55,195.94
11709.30,208.82,206.47,195.93
11721.70,208.39,206.41,195.94
11733.70,207.98,206.32,195.93
11744.00,207.62,206.21,195.91
11754.90,207.25,206.11,195.89
11766.70,206.84,206.00,195.89
11779.10,206.42,205.90,195.89
11791.90,205.98,205.79,195.89
11803.40,205.59,205.70,195.90
11814.60,205.21,205.61,195.91
11825.90,204.82,205.51,195.92
11837.00,204.44,205.41,195.95
11848.20,204.06,205.32,195.97
11860.10,203.66,205.23,195.98
11872.30,203.24,205.14,196.02
11884.00,202.85,205.05,196.05
11895.40,202.46,204.95,196.06
11907.60,202.05,204.84,196.06
11920.50,201.62,204.73,196.07
11933.70,201.17,204.61,196.06
11946.40,200.75,204.50,196.06
11958.70,200.34,204.37,196.04
11970.90,199.93,204.25,196.02
11983.00,199.52,204.14,196.00
11995.70,199.10,204.02,195.99
12007.50,198.71,203.91,195.97
12019.00,198.32,203.81,195.94
12030.90,197.93,203.70,195.93
12042.60,197.54,203.59,195.91
12055.30,197.12,203.47,195.89
12068.20,196.69,203.36,195.85
12080.40,196.29,203.26,195.82
12092.20,195.90,203.16,195.80
12103.90,195.52,203.07,195.78
12115.30,195.14,202.98,195.76
12126.90,194.76,202.90,195.73
12138.60,194.38,202.81,195.70
12149.90,194.01,202.71,195.66
12161.30,193.63,202.61,195.61
12172.70,193.26,202.51,195.54
12184.40,192.88,202.41,195.47
12196.50,192.49,202.32,195.39
12208.50,192.10,202.23,195.30
12220.00,191.73,202.16,195.18
12231.40,191.36,202.16,195.12
12243.20,190.98,202.25,195.16
12254.50,190.61,202.38,195.23
12265.70,190.25,202.52,195.29
12277.10,189.89,202.74,195.38
12288.90,189.51,202.95,195.46
12301.10,189.12,203.09,195.50
12312.90,188.74,203.16,195.47
12324.40,188.38,203.18,195.39
12335.60,188.03,203.19,195.32
12347.30,187.66,203.17,195.22
12358.80,187.30,203.20,195.17
12370.80,186.92,203.31,195.20
12384.00,186.51,203.39,195.25
12395.80,186.14,203.45,195.26
12406.40,185.80,203.62,195.40
12417.10,185.47,203.83,195.58
12428.20,185.12,204.03,195.74
12440.10,184.76,204.23,195.98
12452.50,184.38,204.50,196.33
12463.10,184.05,204.63,196.55
12474.10,183.71,204.60,196.65
12485.80,183.35,204.51,196.71
12497.00,183.01,204.42,196.74
12508.20,182.67,204.33,196.72
12519.40,182.33,204.24,196.71
12530.60,181.98,204.19,196.72
12542.30,181.63,204.17,196.75
12554.00,181.27,204.18,196.77
12565.40,180.93,204.17,196.78
12576.90,180.58,204.15,196.80
12588.90,180.22,204.22,196.82
12600.30,179.87,204.31,196.84
12612.70,179.50,204.39,196.86
12624.40,179.15,204.44,196.83
12635.80,178.81,204.48,196.76
12647.00,178.48,204.55,196.69
12659.10,178.12,204.66,196.63
12671.20,177.76,204.91,196.70
12683.30,177.40,205.23,196.80
12695.40,177.04,205.38,196.70
12707.40,176.69,205.45,196.54
12720.50,176.31,205.58,196.46
12732.80,175.95,205.79,196.42
12744.90,175.59,206.09,196.41
12757.10,175.24,206.33,196.37
12769.50,174.88,206.64,196.40
12782.10,174.52,206.99,196.47
12793.90,174.18,207.17,196.36
12805.70,173.84,207.27,196.16
12817.00,173.51,207.39,195.99
12829.30,173.16,207.65,195.89
12842.40,172.79,207.91,195.76
12855.00,172.43,208.07,195.56
12867.20,172.09,208.14,195.24
12879.40,171.75,208.22,194.90
12891.30,171.41,208.37,194.64
12903.70,171.06,208.69,194.50
12916.00,170.72,208.99,194.36
12928.00,170.38,209.13,194.13
12940.20,170.04,209.19,193.89
12953.00,169.69,209.29,193.66
12965.20,169.35,209.42,193.52
12977.50,169.01,209.47,193.32
12989.80,168.67,209.42,193.00
13001.60,168.35,209.39,192.75
13014.00,168.01,209.36,192.48
13026.50,167.67,209.33,192.24
13038.70,167.33,209.31,192.03
13051.20,166.99,209.31,191.83
13064.50,166.63,209.32,191.70
13078.10,166.26,209.28,191.51
13092.10,165.88,209.24,191.34
13105.60,165.52,209.38,191.44
13118.30,165.17,209.57,191.59
13133.50,164.76,209.57,191.54
13150.20,164.32,209.46,191.42
13164.60,163.93,209.37,191.30
13177.50,163.59,209.32,191.24
13190.60,163.24,209.25,191.20
13201.70,162.94,209.18,191.14
13213.60,162.63,209.14,191.15
13226.80,162.27,209.09,191.15
13241.60,161.88,209.02,191.14
13256.50,161.49,208.97,191.16
13268.80,161.17,208.91,191.14
13282.10,160.81,208.78,191.07
13299.00,160.37,208.63,190.98
13317.80,159.88,208.47,190.85
13335.50,159.41,208.31,190.72
13351.00,159.01,208.20,190.68
13365.50,158.63,208.14,190.69
13382.00,158.20,208.06,190.67
13400.70,157.72,207.93,190.61
13419.90,157.22,207.80,190.56
13436.20,156.80,207.68,190.51
13449.70,156.45,207.57,190.48
13461.00,156.16,207.48,190.46
13470.60,155.91,207.39,190.44
13479.50,155.69,207.31,190.42
13489.40,155.43,207.23,190.40
13500.50,155.15,207.14,190.39
13510.20,154.90,207.05,190.35
13519.70,154.66,206.96,190.31
13529.60,154.40,206.86,190.28
13540.10,154.14,206.78,190.24
13550.00,153.88,206.70,190.21
13559.40,153.65,206.64,190.19
13568.00,153.43,206.59,190.19
13577.70,153.18,206.51,190.15
13588.10,152.92,206.40,190.10
13599.40,152.63,206.31,190.06
13610.00,152.37,206.23,190.02
13620.30,152.10,206.16,189.98
13631.70,151.82,206.07,189.94
13642.20,151.55,205.97,189.87
13653.40,151.27,205.87,189.80
13664.90,150.98,205.76,189.72
13675.70,150.71,205.68,189.68
13686.50,150.44,205.59,189.64
13697.20,150.18,205.51,189.57
13707.40,149.92,205.45,189.52
13716.70,149.69,205.43,189.54
13726.40,149.45,205.41,189.52
13737.10,149.18,205.38,189.50
13746.90,148.94,205.33,189.47
13756.30,148.71,205.28,189.45
13765.20,148.49,205.25,189.44
13773.80,148.28,205.20,189.40
13783.40,148.04,205.16,189.38
13795.00,147.75,205.09,189.36
13806.20,147.48,205.02,189.33
13816.50,147.22,204.95,189.29
13826.20,146.99,204.87,189.23
13836.30,146.74,204.81,189.20
13846.60,146.48,204.78,189.19
13856.80,146.24,204.70,189.14
13866.40,146.00,204.61,189.07
13875.60,145.78,204.51,189.00
13883.60,145.58,204.44,188.95
13892.00,145.38,204.36,188.89
13901.70,145.15,204.27,188.81
13910.50,144.93,204.19,188.74
13919.50,144.71,204.12,188.71
13929.10,144.48,204.05,188.65
13939.10,144.24,204.00,188.59
13949.10,144.00,203.97,188.56
13959.30,143.75,203.98,188.56
13969.50,143.51,204.05,188.60
13980.20,143.25,204.09,188.63
13990.30,143.01,204.06,188.61
14000.50,142.76,203.99,188.56
14011.40,142.50,203.93,188.49
14021.20,142.27,203.88,188.43
14030.90,142.04,203.84,188.36
14041.10,141.79,203.80,188.27
14051.10,141.56,203.74,188.21
14061.60,141.31,203.67,188.12
14071.70,141.07,203.61,187.99
14081.40,140.84,203.56,187.87
14091.20,140.61,203.54,187.78
14100.50,140.39,203.58,187.72
14109.80,140.17,203.64,187.65
14119.40,139.95,203.70,187.60
14129.40,139.71,203.78,187.54
14138.80,139.49,203.85,187.48
14148.50,139.26,203.96,187.44
14157.80,139.05,204.24,187.52
14166.70,138.84,204.50,187.58
14175.80,138.63,204.91,187.79
14185.20,138.41,205.38,188.06
14194.80,138.19,205.61,188.11
14204.80,137.96,205.66,188.02
14214.10,137.75,205.71,187.95
14222.80,137.55,206.03,188.07
14231.90,137.34,206.60,188.38
14240.80,137.14,207.15,188.70
14250.00,136.94,207.51,188.89
14259.10,136.73,207.62,188.84
14268.60,136.52,207.72,188.77
14278.20,136.30,207.89,188.77
14287.40,136.09,208.13,188.79
14296.30,135.90,208.32,188.74
14305.10,135.70,208.45,188.67
14314.90,135.48,208.61,188.58
14324.80,135.26,208.77,188.46
14333.70,135.07,208.96,188.42
14343.10,134.86,209.34,188.59
14352.10,134.66,209.65,188.65
14360.80,134.47,209.87,188.71
14370.60,134.26,210.14,188.87
14379.80,134.06,210.39,188.96
14388.10,133.88,210.54,188.98
14396.20,133.70,210.64,188.95
14405.20,133.51,210.66,188.81
14414.90,133.29,210.70,188.70
14425.20,133.07,210.82,188.64
14435.40,132.85,210.95,188.58
14445.70,132.63,211.07,188.52
14456.20,132.41,211.22,188.47
14467.90,132.16,211.39,188.48
14479.80,131.90,211.47,188.42
14491.50,131.65,211.50,188.34
14504.30,131.38,211.53,188.24
14517.40,131.10,211.56,188.14
14528.50,130.87,211.60,188.03
14539.00,130.65,211.64,187.92
14547.90,130.46,211.69,187.87
14556.50,130.28,211.73,187.84
14565.60,130.09,211.71,187.79
14575.70,129.88,211.69,187.73
14585.80,129.66,211.74,187.70
14596.10,129.45,211.79,187.68
14606.70,129.23,211.82,187.67
14617.70,129.00,211.79,187.58
14628.70,128.77,211.73,187.45
14639.30,128.55,211.68,187.32
14648.40,128.36,211.65,187.20
14657.80,128.17,211.62,187.09
14668.70,127.94,211.59,187.01
14680.10,127.71,211.55,186.94
14693.20,127.44,211.47,186.87
14705.30,127.19,211.36,186.79
14715.40,126.98,211.28,186.73
14725.40,126.78,211.22,186.72
14737.40,126.53,211.12,186.68
14748.60,126.30,211.02,186.61
14759.20,126.08,210.95,186.52
14770.60,125.85,210.88,186.42
14781.50,125.63,210.80,186.37
14791.10,125.43,210.73,186.31
14801.70,125.22,210.66,186.28
14812.60,125.00,210.61,186.24
14823.10,124.78,210.61,186.27
14832.80,124.59,210.61,186.32
14842.70,124.39,210.57,186.30
14852.00,124.20,210.51,186.30
14861.50,124.01,210.43,186.27
14871.80,123.80,210.34,186.21
14881.40,123.61,210.29,186.18
14891.10,123.41,210.22,186.15
14900.30,123.23,210.14,186.09
14909.40,123.05,210.07,186.04
14918.00,122.88,210.01,186.00
14927.00,122.70,209.94,185.92
14936.80,122.50,209.87,185.87
14946.80,122.30,209.81,185.85
14956.60,122.11,209.77,185.84
14966.10,121.92,209.72,185.79
14975.10,121.74,209.66,185.77
14984.70,121.55,209.58,185.71
14995.20,121.34,209.50,185.64
15004.70,121.15,209.43,185.60
15014.80,120.95,209.36,185.49
15025.10,120.75,209.28,185.44
15034.20,120.57,209.23,185.36
15042.80,120.40,209.21,185.29
15052.60,120.21,209.21,185.20
15062.60,120.01,209.24,185.19
15072.00,119.83,209.36,185.23
15081.50,119.64,209.60,185.36
15090.50,119.47,209.77,185.51
15100.20,119.28,209.94,185.66
15110.90,119.07,210.09,185.81
15120.60,118.89,210.13,185.89
15129.90,118.71,210.13,185.96
15139.80,118.51,210.11,185.96
15149.70,118.32,210.12,185.98
15159.20,118.14,210.13,185.99
15169.50,117.94,210.11,185.93
15180.00,117.74,210.10,185.91
15190.10,117.55,210.09,185.88
15199.20,117.38,210.06,185.80
15209.60,117.18,210.00,185.72
15219.80,116.98,209.90,185.61
15229.30,116.80,209.82,185.51
15239.70,116.60,209.74,185.43
15249.30,116.42,209.68,185.31
15259.00,116.24,209.63,185.20
15269.90,116.03,209.57,185.15
15281.40,115.81,209.50,185.07
15291.60,115.62,209.46,185.02
15301.30,115.44,209.43,184.98
15311.30,115.25,209.41,184.95
15321.70,115.05,209.43,184.97
15331.80,114.87,209.47,185.01
15341.90,114.68,209.44,185.01
15351.50,114.50,209.40,184.99
15360.40,114.33,209.39,184.98
15370.80,114.14,209.36,184.95
15381.60,113.94,209.31,184.90
15390.90,113.76,209.24,184.80
15400.20,113.59,209.17,184.70
15410.50,113.40,209.12,184.59
15420.60,113.21,209.16,184.56
15429.50,113.05,209.27,184.57
15439.10,112.87,209.36,184.56
15449.20,112.69,209.46,184.60
15459.50,112.50,209.60,184.65
15469.60,112.31,209.77,184.74
15480.10,112.12,209.94,184.86
15490.00,111.94,210.07,184.96
15499.70,111.76,210.20,185.06
15509.60,111.58,210.38,185.19
15521.00,111.38,210.56,185.36
15532.80,111.17,210.70,185.50
15543.90,110.96,210.91,185.65
15554.50,110.77,211.17,185.83
15565.10,110.59,211.34,185.97
15576.10,110.39,211.38,186.06
15586.90,110.20,211.39,186.10
15598.00,110.00,211.39,186.05
15609.10,109.80,211.32,186.01
15618.40,109.64,211.23,185.89
15628.80,109.45,211.15,185.76
15639.10,109.27,211.14,185.70
15649.60,109.09,211.15,185.60
15659.90,108.90,211.14,185.52
15670.10,108.72,211.09,185.45
15681.00,108.53,210.99,185.34
15692.10,108.34,210.91,185.25
15702.30,108.16,210.86,185.19
15711.90,107.99,210.80,185.07
15720.80,107.83,210.74,185.04
15730.00,107.67,210.67,184.96
15739.40,107.51,210.60,184.90
15750.40,107.32,210.51,184.87
15761.10,107.13,210.43,184.77
15770.60,106.97,210.34,184.73
15780.30,106.80,210.26,184.65
15790.90,106.61,210.18,184.60
15801.10,106.44,210.11,184.55
15811.10,106.27,210.05,184.52
15821.00,106.09,209.98,184.46
15831.10,105.92,209.90,184.45
15841.10,105.75,209.84,184.41
15851.20,105.57,209.77,184.34
15862.00,105.39,209.70,184.36
15872.30,105.21,209.63,184.35
15882.10,105.04,209.54,184.30
15892.40,104.87,209.45,184.29
15903.10,104.68,209.37,184.26
15913.90,104.50,209.28,184.21
15924.20,104.32,209.18,184.18
15933.80,104.16,209.10,184.13
15942.50,104.01,209.01,184.06
15951.70,103.86,208.91,184.03
15961.90,103.68,208.83,184.00
15972.30,103.51,208.75,183.94
15982.10,103.34,208.67,183.85
15991.40,103.18,208.60,183.82
16001.30,103.02,208.50,183.80
16011.40,102.85,208.42,183.77
16021.50,102.68,208.36,183.70
16031.20,102.51,208.32,183.66
16041.70,102.34,208.28,183.73
16051.20,102.18,208.23,183.70
16060.00,102.03,208.16,183.68
16069.70,101.87,208.07,183.68
16079.60,101.70,207.99,183.64
16089.80,101.53,207.91,183.64
16099.90,101.36,207.85,183.62
16108.30,101.22,207.80,183.58
16116.80,101.08,207.74,183.55
16126.30,100.92,207.66,183.48
16136.10,100.76,207.59,183.44
16145.60,100.60,207.52,183.41
16154.90,100.45,207.46,183.33
16164.40,100.29,207.43,183.31
16174.10,100.13,207.40,183.29
16183.30,99.98,207.36,183.24
16192.90,99.82,207.32,183.22
16202.80,99.66,207.33,183.21
16213.10,99.49,207.37,183.24
16222.40,99.34,207.36,183.23
16231.40,99.19,207.34,183.22
16240.30,99.05,207.36,183.23
16250.00,98.89,207.37,183.24
16259.60,98.73,207.37,183.26
16269.10,98.58,207.41,183.31
16278.70,98.42,207.51,183.35
16288.40,98.26,207.58,183.39
16298.30,98.11,207.62,183.47
16307.80,97.95,207.62,183.49
16317.20,97.80,207.57,183.47
16326.30,97.65,207.51,183.45
16335.30,97.51,207.50,183.45
16344.70,97.36,207.56,183.52
16354.30,97.21,207.57,183.52
16363.90,97.05,207.53,183.49
16373.80,96.89,207.46,183.47
16384.00,96.73,207.38,183.39
16393.70,96.58,207.30,183.33
16402.70,96.43,207.22,183.25
16412.00,96.29,207.15,183.17
16421.60,96.13,207.08,183.09
16431.30,95.98,207.04,183.01
16440.70,95.83,207.05,182.96
16450.10,95.68,207.25,183.06
16459.90,95.53,207.39,183.17
16469.10,95.38,207.39,183.19
16478.90,95.23,207.34,183.21
16489.30,95.07,207.30,183.25
16498.90,94.92,207.31,183.27
16508.20,94.77,207.32,183.29
16518.40,94.61,207.27,183.31
16528.30,94.46,207.19,183.27
16538.10,94.30,207.12,183.21
16548.00,94.15,207.05,183.17
16557.50,94.00,207.00,183.12
16566.90,93.86,206.95,183.07
16576.00,93.72,206.90,183.00
16586.10,93.56,206.84,182.91
16596.90,93.39,206.77,182.85
16607.60,93.23,206.72,182.77
16617.50,93.08,206.72,182.69
16627.30,92.93,206.74,182.71
16636.40,92.79,206.76,182.69
16646.00,92.64,206.80,182.69
16656.20,92.48,206.87,182.76
16665.50,92.34,206.93,182.80
16674.90,92.20,206.94,182.80
16684.60,92.05,206.92,182.82
16693.60,91.91,206.94,182.87
16703.10,91.77,207.01,182.94
16713.20,91.62,207.10,182.99
16722.40,91.48,207.13,183.05
16732.00,91.33,207.11,183.08
16741.80,91.19,207.10,183.04
16751.00,91.05,207.11,183.03
16760.40,90.91,207.09,183.02
16770.70,90.75,207.05,182.96
16780.70,90.60,207.01,182.87
16790.10,90.46,207.00,182.84
16799.60,90.32,207.00,182.82
16809.60,90.17,207.05,182.74
16818.90,90.03,207.15,182.77
16828.30,89.89,207.28,182.86
16837.20,89.76,207.42,182.88
16846.50,89.63,207.52,182.96
16856.20,89.48,207.59,183.06
16864.90,89.35,207.65,183.10
